OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28156,10446303,SAINT JOHN THE BAPTIST ITALIAN CATHOLIC CHURCH,COLUMBUS,OH,43215,1534,FRANKLIN,39049,2009-05-05T00:00:00.000Z,ALT REF,2009-05-05T00:00:00.000Z,CHURCHES,28554014,-82.9991092,39.9774025,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28163,10683993,BUDDHIST BODHI ASSOCIATION OF COLUMBUS,COLUMBUS,OH,43220,5200,FRANKLIN,39049,2009-05-11T00:00:00.000Z,ALT REF,2009-05-11T00:00:00.000Z,PLACES OF WORSHIP,115935869,-83.0738505,40.0624915,BUDDHIST,OPEN,NOT AVAILABLE,NOT AVAILABLE,N,N
28165,10457418,SAINT MARK AFRICAN METHODIST EPISCOPAL CHURCH,COLUMBUS,OH,43203,1110,FRANKLIN,39049,2009-05-11T00:00:00.000Z,ALT REF,2009-05-11T00:00:00.000Z,CHURCHES,28524178,-82.9704996,39.9758085,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
28166,10446300,HOLY SPIRIT CATHOLIC CHURCH,COLUMBUS,OH,43213,1357,FRANKLIN,39049,2009-05-11T00:00:00.000Z,ALT REF,2009-05-11T00:00:00.000Z,CHURCHES,28546119,-82.88374,39.9746492,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28169,10457315,BETHEL AFRICAN METHODIST EPISCOPAL CHURCH,COLUMBUS,OH,43211,2213,FRANKLIN,39049,2009-05-05T00:00:00.000Z,ALT REF,2009-05-05T00:00:00.000Z,CHURCHES,28522179,-82.9714782,40.0078269,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
28170,10582073,CALVARY TREMONT MISSIONARY BAPTIST CHURCH,COLUMBUS,OH,43203,1139,FRANKLIN,39049,2009-05-05T00:00:00.000Z,ALT REF,2009-05-05T00:00:00.000Z,CHURCHES,28523875,-82.9696419,39.9782201,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
28174,10432662,COLUMBUS CHRISTIAN CENTER CHURCH,COLUMBUS,OH,43219,1508,FRANKLIN,39049,2007-09-10T00:00:00.000Z,ALT REF,2007-09-10T00:00:00.000Z,CHURCHES,28521060,-82.9272497,40.019074,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N
28179,10433226,UPPER ARLINGTON LUTHERN CHURCH - THE CHURCH ON LYTHAM,COLUMBUS,OH,43220,4638,FRANKLIN,39049,2007-09-10T00:00:00.000Z,ALT REF,2007-09-10T00:00:00.000Z,CHURCHES,28518983,-83.0787625,40.0365673,CHRISTIAN,ELCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
28186,10448191,SAINT JOHN CHRYSOSTOM BYZANTINE CATHOLIC CHURCH,COLUMBUS,OH,43231,2862,FRANKLIN,39049,2009-05-11T00:00:00.000Z,ALT REF,2009-05-11T00:00:00.000Z,CHURCHES,28555015,-82.9498007,40.0898396,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28191,10442725,SAINT CATHARINE CHURCH,COLUMBUS,OH,43209,2221,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28525639,-82.9233739,39.9607257,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
