OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
12413,10461324,REDEEMER PRESBYTERIAN CHURCH,AUSTIN,TX,78705,NULL,TRAVIS,48453,2008-03-05T00:00:00.000Z,ALT REF,2008-03-05T00:00:00.000Z,CHURCHES,18177113,-97.7220309,30.2920021,CHRISTIAN,PCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
12414,10684035,DIAMOND WAY BUDDHIST CENTER OF AUSTIN,AUSTIN,TX,78753,5836,TRAVIS,48453,2009-05-21T00:00:00.000Z,ALT REF,2009-05-21T00:00:00.000Z,PLACES OF WORSHIP,18175605,-97.6865462,30.3470618,BUDDHIST,"TIBETAN, KARMA KAGYU, DIAMOND WAY",NOT AVAILABLE,NOT AVAILABLE,N,N
12416,10684665,AUSTIN ZAZENKAI,AUSTIN,TX,78757,1737,TRAVIS,48453,2009-05-21T00:00:00.000Z,ALT REF,2009-05-21T00:00:00.000Z,PLACES OF WORSHIP,18136951,-97.7372762,30.3566711,BUDDHIST,"MAHAYANA, TIBETAN BUDDHIST IN THE TRADITION OF LAMA TSONG KHAPA (GELUG)",NOT AVAILABLE,NOT AVAILABLE,N,N
12428,10431958,HYDE PARK BAPTIST CHURCH,AUSTIN,TX,78751,4625,TRAVIS,48453,2007-09-13T00:00:00.000Z,ALT REF,2007-09-13T00:00:00.000Z,CHURCHES,18141191,-97.7317745,30.3025786,CHRISTIAN,SBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
12441,10432807,GREAT HILLS BAPTIST CHURCH,AUSTIN,TX,78759,5629,TRAVIS,48453,2007-09-13T00:00:00.000Z,ALT REF,2007-09-13T00:00:00.000Z,CHURCHES,18179612,-97.7523641,30.398944,CHRISTIAN,SBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
12442,10432809,SHORELINE CHRISTIAN CENTER,AUSTIN,TX,78728,3505,TRAVIS,48453,2007-09-13T00:00:00.000Z,ALT REF,2007-09-13T00:00:00.000Z,CHURCHES,18163818,-97.6917652,30.4574364,CHRISTIAN,NONDENOM,NOT AVAILABLE,NOT AVAILABLE,Y,N
12473,10433224,THE PROMISELAND,AUSTIN,TX,78723,3012,TRAVIS,48453,2007-09-13T00:00:00.000Z,ALT REF,2007-09-13T00:00:00.000Z,CHURCHES,18140984,-97.7012441,30.3058769,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N
12486,10433746,EBENEZER BAPTIST CHURCH,AUSTIN,TX,78702,2641,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18144203,-97.7306178,30.2689255,CHRISTIAN,SBC,841,NOT AVAILABLE,Y,N
12490,10434108,WOODLAWN BAPTIST CHURCH,AUSTIN,TX,78745,1608,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18146856,-97.7910876,30.226954,CHRISTIAN,SBC,2697,NOT AVAILABLE,Y,N
12501,10434711,THE FIRST BAPTIST CHURCH OF AUSTIN,AUSTIN,TX,78701,2600,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18144086,-97.7375921,30.2702265,CHRISTIAN,SBC,1688,NOT AVAILABLE,Y,N
