OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
27865,10448197,SAINT NICHOLAS BYZANTINE CATHOLIC CHURCH,DETROIT,MI,48224,1177,WAYNE,26163,2009-07-27T00:00:00.000Z,ALT REF,2009-07-27T00:00:00.000Z,CHURCHES,19537661,-82.9407424,42.4302711,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27866,10447404,MARTYRS OF UGANDA CHURCH,DETROIT,MI,48206,2604,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19550579,-83.0935036,42.3669,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27867,10587683,GREATER MACEDONIA BAPTIST CHURCH,DETROIT,MI,48214,1844,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19551299,-83.0036721,42.3677465,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
27869,10587702,NEW CALVARY BAPTIST CHURCH,DETROIT,MI,48207,1904,WAYNE,26163,2009-07-24T00:00:00.000Z,ALT REF,2009-07-24T00:00:00.000Z,CHURCHES,19548242,-83.0190053,42.3664835,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
27870,10587682,GREATER CHRIST BAPTIST CHURCH,DETROIT,MI,48214,1887,WAYNE,26163,2009-07-24T00:00:00.000Z,ALT REF,2009-07-24T00:00:00.000Z,CHURCHES,19550423,-83.0011797,42.3684535,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
27874,10457561,GREATER QUINN AFRICAN METHODIST EPISCOPAL CHURCH,DETROIT,MI,48238,3421,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19532862,-83.1136489,42.3964007,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
27877,10585256,GREATER SOUTHERN MISSIONARY BAPTIST CHURCH,DETROIT,MI,48223,3351,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19570863,-83.2407012,42.3855251,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
27878,10430914,MUHAMMADS MOSQUE,DETROIT,MI,48224,2721,WAYNE,26163,2009-07-27T00:00:00.000Z,ALT REF,2009-07-27T00:00:00.000Z,"MOSQUES, RELIGIOUS",20164336,-82.9393453,42.4028983,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
27879,10457588,NEW SAINT JAMES AFRICAN METHODIST EPISCOPAL CHURCH,DETROIT,MI,48206,2002,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19531930,-83.1005687,42.3775215,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
27880,10457478,BABER MEMORIAL AFRICAN METHODIST EPISCOPAL CHURCH,DETROIT,MI,48223,2011,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19569640,-83.2473939,42.3987435,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
27881,10443110,SAINT AUGUSTINE AND SAINT MONICA ROMAN CATHOLIC CHURCH,DETROIT,MI,48214,1125,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,CHURCHES,19547970,-83.0057102,42.3710083,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27882,10761059,FELLOWSHIP CHAPEL,DETROIT,MI,48235,3248,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19567171,-83.2119116,42.4186027,CHRISTIAN,UCC,700,NOT AVAILABLE,Y,N
27883,10457583,MOUNT CALVARY AFRICAN METHODIST EPISCOPAL CHURCH,DETROIT,MI,48203,2140,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19532728,-83.0838464,42.4326374,CHRISTIAN,AME,NOT AVAILABLE,NOT AVAILABLE,Y,N
27884,10447411,OUR LADY OF THE ROSARY CHURCH,DETROIT,MI,48202,3516,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,108257779,-83.0688922,42.364571,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27890,10583216,COMMUNITY OF FAITH BAPTIST CHURCH,DETROIT,MI,48235,3121,WAYNE,26163,2009-07-24T00:00:00.000Z,ALT REF,2009-07-24T00:00:00.000Z,CHURCHES,19566727,-83.1999236,42.423397,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
27892,10447390,GUARDIAN ANGELS CHURCH,DETROIT,MI,48224,1519,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19539639,-82.9626626,42.4226126,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27893,10431460,UMMAT WASAT,DETROIT,MI,48234,2525,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,"MOSQUES, RELIGIOUS",19533867,-83.0467327,42.4336614,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
27894,10447374,ASSUMPTION GROTTO CATHOLIC CHURCH,DETROIT,MI,48205,2806,WAYNE,26163,2009-07-27T00:00:00.000Z,ALT REF,2009-07-27T00:00:00.000Z,CHURCHES,19541899,-82.9814638,42.4278974,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27895,10439193,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PALMER PARK BRANCH,DETROIT,MI,48203,1809,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,19531564,-83.1095588,42.4188037,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
27896,10430383,DETROIT MASJID,DETROIT,MI,48219,3553,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,"MOSQUES, RELIGIOUS",19567425,-83.2370084,42.4181846,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
27897,10440943,SAINT MATTHEWS AND SAINT JOSEPHS EPISCOPAL CHURCH,DETROIT,MI,48202,2137,WAYNE,26163,2009-07-27T00:00:00.000Z,ALT REF,2009-07-27T00:00:00.000Z,CHURCHES,108258126,-83.0798122,42.3809874,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
27898,10447417,SAINT PETER CLAVER CHURCH,DETROIT,MI,48235,4223,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,CHURCHES,19567732,-83.1775081,42.4135408,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
27899,10431730,MASJID AL-HAQQ,DETROIT,MI,48204,2415,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,"MOSQUES, RELIGIOUS",19548137,-83.1217082,42.3688109,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
27900,10431795,MASJID MUATH BIN JABIL,DETROIT,MI,48211,NULL,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,"MOSQUES, RELIGIOUS",19532033,-83.040604,42.3911552,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28099,10583212,TRUELIGHT BAPTIST CHURCH,DETROIT,MI,48214,2202,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19552944,-82.9746013,42.3713486,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
28103,10452589,PRINCE OF PEACE BAPTIST CHURCH,DETROIT,MI,48238,3589,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19531753,-83.1192195,42.3892702,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28104,10432540,THIRD NEW HOPE BAPTIST CHURCH,DETROIT,MI,48227,3725,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19590457,-83.170263,42.373484,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
28105,10454415,CORINTHIAN BAPTIST CHURCH,DETROIT,MI,48212,2915,WAYNE,26163,2009-07-30T00:00:00.000Z,ALT REF,2009-07-30T00:00:00.000Z,CHURCHES,19531622,-83.0701052,42.3964138,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28106,10430913,MUHAMMADS MOSQUE NUMBER 1,DETROIT,MI,48238,1733,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-07-28T00:00:00.000Z,"MOSQUES, RELIGIOUS",19569550,-83.1591887,42.3991433,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28107,10453792,DEXTER AVENUE BAPTIST CHURCH,DETROIT,MI,48238,2664,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,727454234,-83.1307973,42.3902534,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28108,10454935,CHAPEL HILL MISSIONARY BAPTIST CHURCH,DETROIT,MI,48204,2228,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19584095,-83.129061,42.3661517,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28109,10454857,COMMUNITY PILGRIM MISSIONARY BAPTIST CHURCH,DETROIT,MI,48234,4032,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19531572,-83.0137077,42.4132506,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28110,10431506,MUSLIM CENTER MOSQUE,DETROIT,MI,48238,3651,WAYNE,26163,2009-07-28T00:00:00.000Z,ALT REF,2009-08-07T00:00:00.000Z,"MOSQUES, RELIGIOUS",16881795,-83.1111002,42.3967921,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28111,10455067,SAMARITAN MISSIONARY BAPTIST CHURCH,DETROIT,MI,48214,1952,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19553775,-82.997493,42.370193,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28112,10453522,SECOND CANAAN MISSIONARY BAPTIST CHURCH,DETROIT,MI,48213,1931,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19541110,-82.964891,42.4090814,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28113,10453032,HOLY HOPE HERITAGE CHURCH BAPTIST,DETROIT,MI,48221,2009,WAYNE,26163,2009-08-04T00:00:00.000Z,ALT REF,2009-08-04T00:00:00.000Z,CHURCHES,19566224,-83.1611667,42.4284044,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28114,10452372,CHURCH OF OUR FATHER,DETROIT,MI,48234,2359,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19533872,-83.0498342,42.4336352,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28115,10454757,GREATER COMMUNITY BAPTIST CHURCH,DETROIT,MI,48227,1500,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19568310,-83.2100353,42.4088793,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28117,10453704,INNER PEACE BAPTIST CHURCH,DETROIT,MI,48234,3937,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,724568337,-83.0265051,42.4192449,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28119,10432538,HARTFORD MEMORIAL BAPTIST CHURCH,DETROIT,MI,48235,2573,WAYNE,26163,2009-08-03T00:00:00.000Z,ALT REF,2009-08-03T00:00:00.000Z,CHURCHES,19566228,-83.1834089,42.4286764,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
