OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
32225,10452397,NEW HOPE MISSIONARY BAPTIST CHURCH,CHARLOTTE,NC,28205,2921,MECKLENBURG,37119,2008-02-20T00:00:00.000Z,ALT REF,2008-02-20T00:00:00.000Z,CHURCHES,125484473,-80.8146715,35.2263116,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32268,10442434,SAINT GABRIEL CATHOLIC CHURCH,CHARLOTTE,NC,28211,2741,MECKLENBURG,37119,2007-09-05T00:00:00.000Z,ALT REF,2007-09-05T00:00:00.000Z,CHURCHES,28235146,-80.8073277,35.1700352,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32281,10433295,CHRIST LUTHERAN CHURCH,CHARLOTTE,NC,28226,5111,MECKLENBURG,37119,2007-09-17T00:00:00.000Z,ALT REF,2007-09-17T00:00:00.000Z,CHURCHES,28236732,-80.7931782,35.152141,CHRISTIAN,ELCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
32284,10441075,ALL SAINTS EPISCOPAL CHURCH,CHARLOTTE,NC,28215,2513,MECKLENBURG,37119,2007-11-06T00:00:00.000Z,ALT REF,2007-11-06T00:00:00.000Z,CHURCHES,28222187,-80.7450631,35.2523353,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
32298,10761763,SUGAR CREEK CHURCH OF CHRIST,CHARLOTTE,NC,28206,1739,MECKLENBURG,37119,2009-05-12T00:00:00.000Z,ALT REF,2009-05-12T00:00:00.000Z,CHURCHES,28218730,-80.7984319,35.2646794,CHRISTIAN,COC,400,NOT AVAILABLE,Y,N
32329,11528088,SAINT BASIL THE GREAT UKRAINIAN CATHOLIC MISSION,CHARLOTTE,NC,28226,3934,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-05-05T00:00:00.000Z,CHURCHES,28188595,-80.8503129,35.0883233,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32351,10575214,STEELE CREEK AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28217,3127,MECKLENBURG,37119,2009-05-12T00:00:00.000Z,ALT REF,2009-05-12T00:00:00.000Z,CHURCHES,711617643,-80.9163731,35.1640148,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32354,10460933,STONEBRIDGE CHURCH COMMUNITY,CHARLOTTE,NC,28269,8391,MECKLENBURG,37119,2009-05-12T00:00:00.000Z,ALT REF,2009-05-12T00:00:00.000Z,CHURCHES,127866476,-80.7735799,35.3486472,CHRISTIAN,PCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
32355,10575215,WALLS MEMORIAL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28206,3540,MECKLENBURG,37119,2009-05-19T00:00:00.000Z,ALT REF,2009-05-19T00:00:00.000Z,CHURCHES,28221284,-80.8223778,35.2547275,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32357,10582715,THE HAVEN OF REST BAPTIST CHURCH,CHARLOTTE,NC,28208,1124,MECKLENBURG,37119,2009-05-19T00:00:00.000Z,ALT REF,2009-05-19T00:00:00.000Z,CHURCHES,28216167,-80.9102734,35.2762222,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
32363,10587818,MOUNT CARMEL BAPTIST CHURCH,CHARLOTTE,NC,28214,2616,MECKLENBURG,37119,2009-05-19T00:00:00.000Z,ALT REF,2009-05-19T00:00:00.000Z,CHURCHES,127866994,-80.9492068,35.2441311,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32374,10575237,GREENVILLE MEMORIAL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28213,6229,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,28217906,-80.7733437,35.2696224,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32389,10441070,SAINT MARTINS EPISCOPAL CHURCH,CHARLOTTE,NC,28204,2410,MECKLENBURG,37119,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28229348,-80.8238702,35.2167458,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
32393,10575245,ROCKWELL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28269,9023,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,116007436,-80.8028788,35.3038913,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32396,10587812,GARDEN OF PRAYER BAPTIST CHURCH,CHARLOTTE,NC,28217,2570,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,135926355,-80.8901103,35.1783722,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32397,10575202,CATHEY MEMORIAL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28203,5514,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28230994,-80.8748202,35.2062297,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32404,10446891,SAINT VINCENT DE PAUL CATHOLIC CHURCH,CHARLOTTE,NC,28210,4625,MECKLENBURG,37119,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28237489,-80.852271,35.1413851,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32405,10432572,GREATER SALEM CITY OF GOD,CHARLOTTE,NC,28216,3310,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,28216165,-80.8942685,35.2773258,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
32406,10677483,GURDWARA SAHIB CHARLOTTE,CHARLOTTE,NC,28262,3181,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,"TEMPLES, RELIGIOUS",116009338,-80.7846271,35.2975095,OTHER,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
32418,10575243,MOWING GLADE AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28227,2617,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,125501113,-80.6922966,35.2138877,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32424,10575241,LITTLE ROCK AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28204,2030,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,135924424,-80.8316036,35.2233962,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32425,10587832,TEMPLE CHAPEL BAPTIST CHURCH,CHARLOTTE,NC,28208,3446,MECKLENBURG,37119,2009-05-12T00:00:00.000Z,ALT REF,2009-05-12T00:00:00.000Z,CHURCHES,28223384,-80.8739324,35.2471022,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
